104272.93201133145,65391.707582584619,6.0168838526912181,3.40778120276032,1500.0,124000.0
km,fuel,age,price
0.48518,-1,1.16882,0.06122
-1.2122,1,-1.1787,0.21624
-1.3743,-1,-1.4721,0.22204
1.46390,-1,0.28849,0.06122
-0.3988,-1,-0.5918,0.11428
-1.4837,-1,-1.4721,0.24710
0.51576,-1,0.58193,0.06530
-1.2199,-1,-1.1787,0.16318
1.33391,-1,1.75572,0.05297
-1.0593,-1,-0.8852,0.11836
-1.1692,-1,-0.8852,0.15510
-0.4782,-1,-0.0049,0.10938
-1.0331,-1,-0.2984,0.11828
1.22381,-1,0.87538,0.06938
0.22270,-1,-0.5918,0.09383
0.94395,-1,0.58193,0.06285
-0.9450,-1,-0.8852,0.16653
-0.0653,-1,1.75572,0.05714
-0.6770,-1,-0.5918,0.14604
-1.0625,1,-0.8852,0.14277
-0.0653,-1,-0.5918,0.08979
-0.7856,-1,-0.8852,0.18285
-0.7550,-1,-0.8852,0.11420
-0.7799,-1,-0.8852,0.11420
-0.1265,-1,1.16882,0.05632
-0.5620,-1,-1.1787,0.18285
-1.0440,-1,-1.1787,0.18775
-1.2122,-1,-1.4721,0.16726
-0.4935,-1,-0.5918,0.11755
0.22521,-1,-0.8852,0.09624
2.39674,-1,0.58193,0.03673
-0.0959,-1,0.28849,0.07673
-1.1296,-1,-1.1787,0.15020
-0.1265,-1,-0.0049,0.09387
-0.2923,-1,-0.2984,0.09951
-1.3375,-1,-1.1787,0.17469
0.65340,-1,-0.2984,0.12489
-0.7535,-1,-0.8852,0.12653
-1.4586,-1,-1.4721,0.17542
-0.6617,-1,-1.1787,0.18359
-0.3864,-1,-0.5918,0.14285
-0.6787,-1,-0.8852,0.12571
0.58458,-1,-0.0049,0.07755
-1.4646,-1,-1.7656,0.24489
1.00512,-1,0.28849,0.06122
-0.1670,-1,0.28849,0.09551
-0.6425,-1,-0.5918,0.10195
-1.3086,-1,-1.4721,0.15910
-0.6671,-1,-0.5918,0.11012
-0.0194,-1,0.58193,0.07673
-1.5792,-1,-1.7656,0.27265
-1.2291,-1,-1.4721,0.21624
-0.1876,-1,-0.0049,0.08489
-0.5241,-1,-0.0049,0.08571
-0.6464,-1,-0.2984,0.15918
-1.5922,-1,0.87538,0.06857
-0.8987,-1,-0.5918,0.12612
0.22521,-1,0.28849,0.06489
-1.4049,-1,-1.4721,0.16653
-0.6464,-1,-0.8852,0.09795
-0.0041,-1,-0.0049,0.08163
1.87679,-1,2.04916,0.02285
-1.5945,-1,-1.7656,0.16318
1.15805,-1,0.28849,0.09795
-1.5929,-1,-0.8852,0.1
-0.4782,1,-0.5918,0.23591
-1.3384,1,-1.4721,0.15020
0.37813,-1,-0.2984,0.12163
0.63810,-1,0.87538,0.06122
-0.2947,-1,-0.0049,0.09795
-0.9762,-1,-1.1787,0.15008
-1.0573,-1,-0.8852,0.15910
0.01111,-1,-0.0049,0.07346
1.92267,-1,-0.2984,0.07346
1.15805,-1,-0.2984,0.09632
-0.4244,-1,-0.8852,0.13877
0.85220,-1,0.58193,0.02440
0.68398,-1,-0.2984,0.13061
-1.2734,-1,-1.4721,0.25714
0.56309,-1,1.75572,0.04653
1.38743,-1,1.16882,0.05142
-0.4323,-1,-0.2984,0.10612
-0.2266,-1,-0.0049,0.09795
0.47448,-1,1.16882,0.05306
-1.2632,-1,-1.4721,0.20734
-0.6426,-1,-0.8852,0.10440
1.92267,-1,1.75572,0.03265
0.20710,-1,-0.0049,0.08122
0.17933,-1,-0.0049,0.10204
1.24980,-1,0.58193,0.04244
-0.9593,-1,-1.4721,0.14693
1.03571,-1,1.16882,0.03673
-0.9217,-1,-0.8852,0.11591
-0.3406,-1,-0.2984,0.11836
1.27274,-1,1.75572,0.03224
1.61682,-1,0.58193,0.05142
0.11816,-1,0.87538,0.08408
0.24050,-1,0.58193,0.08816
0.85985,-1,1.46227,0.05632
0.88278,-1,0.28849,0.06522
-1.1816,-1,-0.8852,0.16653
0.59223,-1,-0.5918,0.07755
-0.9800,1,-0.5918,0.18285
-1.1286,-1,-0.8852,0.17542
-1.0899,-1,-0.8852,0.12163
-1.4569,-1,-1.4721,0.30530
-0.6158,-1,-0.5918,0.15510
-0.1081,-1,0.28849,0.09346
0.48518,-1,0.58193,0.06122
1.31097,-1,0.87538,0.04897
0.76044,-1,0.58193,0.04653
-0.5210,-1,-0.0049,0.12612
-1.3553,-1,-1.4721,0.22440
-1.1280,-1,-1.1787,0.19591
-0.9064,-1,1.16882,0.06122
-1.5907,-1,1.75572,0.03020
0.04170,-1,-0.0049,0.10195
1.00512,-1,0.87538,0.04816
1.89209,-1,1.46227,0.03346
1.08159,-1,0.87538,0.09387
0.27109,-1,0.28849,0.06114
1.34156,-1,1.46227,0.03510
-0.0916,-1,0.58193,0.08163
-1.0134,-1,-0.8852,0.13387
-1.2449,-1,-1.4721,0.25697
0.59223,-1,0.58193,0.06114
0.77574,-1,1.46227,0.04489
-1.5944,-1,-1.7656,0.28081
-0.4721,-1,-0.5918,0.10195
1.84621,-1,0.58193,0.03591
0.50047,-1,-0.0049,0.08979
-0.4323,-1,-0.5918,0.12
0.51576,-1,0.87538,0.05714
0.76044,-1,1.16882,0.07346
1.38743,-1,0.87538,0.12
1.24980,-1,1.16882,0.03591
-0.0806,-1,-0.0049,0.08163
-0.2182,1,0.87538,0.39591
-1.3889,-1,-1.4721,0.23264
-0.7229,-1,-1.1787,0.22367
-0.2794,-1,-0.2984,0.12
0.11816,1,0.87538,0.08163
-0.2837,-1,-0.8852,0.13461
-0.2029,1,1.75572,0.05706
-0.7491,-1,-1.1787,0.20386
-1.2895,-1,-1.4721,0.19918
0.08758,-1,-0.0049,0.06938
1.09382,-1,0.87538,0.04653
0.77268,-1,0.87538,0.05297
0.72986,-1,0.28849,0.09387
0.16404,-1,0.87538,0.06612
-1.5906,-1,1.75572,0.03673
0.82161,-1,0.58193,0.06122
-0.9064,-1,-1.1787,0.14693
-0.6571,-1,-0.0049,0.15910
-1.3804,1,-1.4721,0.17469
-1.1052,-1,-1.1787,0.17959
0.62281,-1,-1.1787,0.14285
-0.4782,1,-0.5918,0.21632
0.35233,1,-0.8852,0.10857
1.12746,-1,0.58193,0.09224
-0.2947,-1,-0.2984,0.13469
-0.4507,-1,-0.5918,0.13877
1.18405,-1,0.58193,0.04897
-0.8943,-1,-0.8852,0.12643
1.15805,-1,2.04916,0.04073
-0.5806,-1,-0.2984,0.10612
-1.3621,-1,-0.8852,0.16726
-1.3147,-1,-1.4721,0.16718
0.84455,-1,0.58193,0.05469
0.08758,-1,-0.0049,0.09387
-1.3055,-1,-1.4721,0.16726
0.24050,-1,0.87538,0.06448
-0.5547,-1,-0.5918,0.18857
0.92866,-1,-0.5918,0.11020
0.57693,-1,1.16882,0.05632
1.40273,-1,0.28849,0.03755
-0.5547,-1,-0.5918,0.13551
1.28345,-1,1.16882,0.06522
-0.4629,1,-0.5918,0.13387
1.31097,-1,0.58193,0.07918
1.29568,-1,0.58193,0.04244
1.08159,-1,1.16882,0.04653
-0.3711,-1,-0.5918,0.11836
-1.4993,-1,-1.4721,0.20163
-1.3911,1,-1.1787,0.13461
2.61083,-1,1.75572,0.01632
0.57846,-1,0.87538,0.05869
0.10287,1,1.75572,0.04163
0.01111,-1,-0.2984,0.12244
-1.2505,-1,-0.8852,0.20734
0.88278,-1,-0.2984,0.06734
-0.6104,-1,-0.8852,0.11224
-0.2962,-1,-0.5918,0.09297
0.07228,-1,-0.8852,0.10204
1.33697,-1,1.75572,0.03583
1.46390,-1,1.75572,0.03673
0.45459,-1,-0.2984,0.12653
-0.3477,-1,-0.8852,0.10604
1.15805,-1,0.28849,0.04897
-0.8911,-1,-0.5918,0.11428
-0.7840,-1,-0.5918,0.17020
-0.3007,-1,-0.5918,0.11428
0.85220,-1,0.28849,0.06775
-1.5640,-1,-1.7656,0.23183
-0.1570,-1,-0.0049,0.07918
1.43331,-1,1.75572,0.03346
-1.4263,-1,-0.2984,0.16734
-1.1526,-1,-1.1787,0.17959
0.37813,-1,0.28849,0.08979
-0.3406,-1,-0.5918,0.11918
-1.0792,-1,-0.2984,0.11012
0.65340,-1,0.58193,0.10938
-0.6741,-1,-0.2984,0.10611
0.85220,-1,1.46227,0.03665
-0.7229,-1,-0.8852,0.10938
0.25579,-1,0.87538,0.08163
-0.7768,-1,0.28849,0.08563
-1.3957,-1,-1.4721,0.23175
-1.2357,-1,-0.8852,0.14261
0.62281,-1,1.46227,0.05714
-1.4431,-1,-1.4721,0.15836
0.06617,-1,0.28849,0.05787
0.24050,1,1.46227,0.02693
-1.2060,-1,-1.4721,0.23183
-0.2947,-1,-0.0049,0.11020
-0.3711,-1,-0.0049,0.09387
-1.5922,-1,1.16882,0.06204
1.60153,-1,-0.0049,0.04489
-0.7382,1,-0.2984,0.14693
-0.8681,-1,-0.2984,0.10938
0.76044,-1,0.58193,0.06032
-1.1358,-1,-1.1787,0.20816
1.69328,-1,1.46227,0.04081
0.74515,-1,0.58193,0.05877
-1.4147,-1,-0.8852,0.17542
0.56164,-1,0.87538,0.99183
-1.1358,-1,-1.4721,0.21224
-0.0681,1,0.87538,0.07591
-1.4431,-1,-1.4721,0.15012
-1.3040,-1,-1.4721,0.17551
0.46989,-1,0.87538,0.05877
-1.4569,1,-1.7656,0.38767
0.01111,-1,-0.5918,0.10122
0.89808,-1,1.75572,0.04163
-1.3957,-1,-1.4721,0.15918
0.66869,-1,-0.0049,0.10612
0.66869,-1,1.46227,0.04489
1.26510,-1,0.58193,0.04734
0.91643,-1,0.87538,0.05714
-0.9523,-1,0.28849,0.08163
-0.2610,-1,-0.2984,0.11020
-1.3315,1,-0.5918,0.10848
-0.9354,-1,-0.8852,0.09787
0.52647,-1,0.87538,0.07755
-0.0806,-1,0.87538,0.07510
0.28638,-1,0.58193,0.06530
0.67022,-1,0.28849,0.05306
-1.0593,-1,-1.4721,0.18244
-0.0041,-1,-0.2984,0.09061
-0.5241,-1,-0.8852,0.12408
0.53106,-1,1.16882,0.08489
0.59070,-1,0.87538,0.06114
-1.5933,-1,-0.8852,0.10040
1.23451,1,0.58193,0.08481
0.17734,-1,0.58193,0.10938
0.35061,-1,0.58193,0.06081
0.84455,-1,0.58193,0.05714
0.05699,1,2.04916,0.04481
0.27109,-1,1.75572,0.06040
-0.1418,-1,-0.2984,0.10195
0.24050,-1,1.46227,0.08081
-0.8246,-1,-0.8852,0.13224
0.42401,1,2.04916,0.03665
-1.2193,-1,-1.1787,0.27265
-0.3237,-1,-0.2984,0.09795
0.82161,-1,0.58193,0.06122
1.18863,-1,0.87538,0.06530
-1.0593,-1,-1.1787,0.12408
-0.1647,-1,-0.2984,0.10114
-0.5671,-1,-0.8852,0.20814
-1.4661,-1,-1.4721,0.16726
0.69927,1,1.75572,0.03428
-0.0806,-1,-0.8852,0.18326
-1.5938,1,-1.7656,0.28408
0.45459,-1,1.16882,0.03836
-0.9186,-1,-0.8852,0.11755
-0.9828,-1,-0.5918,0.15020
-1.2467,-1,-1.4721,0.19175
2.15206,-1,1.16882,0.02040
-0.8536,-1,-1.1787,0.15502
0.83691,-1,0.58193,0.06530
-1.5944,-1,-1.7656,0.16653
1.00512,-1,1.16882,0.04326
0.34755,-1,1.46227,0.05714
0.85220,-1,0.28849,0.06897
0.87483,-1,0.28849,0.07967
-0.2182,-1,-0.2984,0.07551
-0.9370,1,-0.0049,0.09795
-0.0806,-1,0.28849,0.07020
-0.6005,-1,-0.2984,0.12081
0.27109,-1,1.16882,0.05306
-1.4418,1,0.58193,0.46122
0.39343,-1,0.58193,1.0
-0.2794,-1,-0.2984,0.12644
-0.2182,-1,-0.5918,0.08571
-0.3100,1,0.87538,0.10775
1.20393,-1,0.87538,0.05306
1.45778,-1,1.75572,0.05297
-0.7993,-1,-1.1787,0.204
-0.2038,-1,-0.5918,0.13387
-0.5034,-1,-0.0049,0.11510
0.08758,-1,0.28849,0.07102
0.82161,-1,0.87538,0.06122
1.18863,-1,1.16882,0.05877
-1.5334,-1,-1.4721,0.32979
0.62281,-1,0.87538,0.06857
-0.7687,-1,-0.5918,0.10938
1.12746,-1,0.58193,0.04857
-1.3988,-1,-1.1787,0.17959
-0.3864,-1,-0.8852,0.06040
0.11816,-1,-0.5918,0.14204
0.40872,1,2.04916,0.04897
-1.2505,1,-1.1787,0.15836
-1.2523,-1,-1.1787,0.18359
1.28039,-1,0.87538,0.04816
0.72221,-1,0.58193,0.09387
-0.8620,-1,0.58193,0.10122
-1.2338,-1,-1.4721,0.23102
-0.7687,-1,-1.1787,0.11175
0.17933,-1,0.28849,0.06693
-0.2152,-1,-0.2984,0.11428
-1.1205,-1,-0.8852,0.16653
-0.6265,-1,-0.2984,0.12326
-1.3899,-1,-1.1787,0.17142
-0.5385,-1,-0.8852,0.13461
-0.3711,-1,-0.5918,0.13306
1.31097,1,1.46227,0.08563
0.01111,-1,0.87538,0.06122
-0.9981,-1,-0.5918,0.19183
-0.3482,-1,-0.5918,0.11428
-1.1587,-1,-1.1787,0.23253
0.37813,-1,1.75572,0.04979
-1.4263,-1,-1.4721,0.22367
0.48518,-1,1.46227,0.01795
-1.5440,-1,-1.7656,0.32236
0.24050,1,0.58193,0.05706
0.92866,1,1.46227,0.03265
-0.5394,-1,-0.8852,0.15510
-1.5181,-1,-1.7656,0.28489
-1.5334,-1,-1.1787,0.17469
-0.3711,-1,-0.8852,0.16571
-0.6467,-1,-0.5918,0.11738
-0.0561,-1,-0.0049,0.10195
-1.1052,-1,-0.5918,0.13469
-1.5502,-1,-1.1787,0.21134
-1.4954,-1,-1.4721,0.17346
-0.2023,1,1.75572,0.05551
0.92866,-1,0.28849,0.04244
-1.3091,-1,-1.1787,0.16489
-0.5745,-1,-0.8852,0.22040
-0.6005,-1,-0.8852,0.12571
-1.2963,-1,-1.4721,0.23183
-0.6656,-1,-0.2984,0.14277
1.02042,-1,0.58193,0.04653
-0.9260,-1,-0.8852,0.18285
1.31097,-1,0.58193,0.07583
-0.3253,-1,-0.2984,0.09787
0.87480,-1,-0.5918,0.08155
-1.5487,1,-1.7656,0.47746
-0.2396,-1,0.58193,0.08163
2.36615,-1,1.75572,0.02032
-0.8146,-1,-0.8852,0.12244
0.50047,-1,0.87538,0.05061
0.42401,-1,-0.5918,0.10938
-1.3196,-1,0.58193,0.04653
-0.9470,-1,-0.8852,0.12644
0.32851,-1,-0.8852,0.09379
-0.2335,-1,-0.2984,0.10122
-0.0806,-1,0.87538,0.05795
0.48518,-1,1.75572,0.04734
0.38578,-1,-0.2984,0.11420
0.05699,-1,-0.2984,0.12236
1.92267,-1,0.58193,0.04081
-0.4935,-1,-0.2984,0.15746
0.08758,-1,0.28849,0.07346
0.07993,-1,-0.5918,0.10604
2.73317,-1,0.87538,0.02448
0.88278,-1,-0.0049,0.05142
0.18698,-1,0.58193,0.08571
-0.0653,-1,-0.0049,0.06938
1.29568,-1,1.16882,0.06530
-0.6741,-1,-0.8852,0.10440
0.31696,-1,-0.2984,0.08163
-1.3193,-1,-1.4721,0.17469
1.15805,-1,1.16882,0.05306
-0.3406,-1,-0.8852,0.10367
-1.4951,-1,-1.4721,0.22448
0.63810,-1,0.28849,0.05877
-1.2887,-1,1.46227,0.04408
0.16404,-1,-0.0049,0.09387
0.72986,-1,0.28849,0.07346
-0.6128,-1,0.28849,0.08163
0.50353,-1,0.87538,0.06938
-0.4427,-1,-0.2984,0.13371
-0.9064,-1,-0.8852,0.2
0.65340,-1,0.87538,0.07673
-1.0150,-1,-0.8852,0.17142
0.94395,-1,-0.0049,0.05469
-0.6065,-1,-1.1787,0.16555
-0.2182,-1,-0.0049,0.09387
0.01111,-1,0.58193,0.06938
1.09688,-1,0.87538,0.05624
-0.3711,-1,0.58193,0.08163
-0.8391,-1,-0.2984,0.09379
-0.0194,-1,-0.8852,0.09387
-0.2259,-1,-0.8852,0.16326
1.14276,-1,0.58193,0.06114
-0.9117,-1,-0.2984,0.12644
1.57094,-1,1.75572,0.04081
-1.1758,-1,-0.8852,0.15085
1.81562,-1,0.87538,0.05306
-1.4395,-1,-1.4721,0.26995
2.19564,-1,0.87538,0.05297
1.00512,-1,0.87538,0.05714
-0.0653,-1,-0.5918,0.10938
-0.9293,-1,-0.5918,0.14440
-0.8681,-1,-0.8852,0.21632
0.69927,-1,1.46227,0.05142
-0.4476,-1,1.16882,0.08571
-1.4875,-1,-1.4721,0.24
0.91337,-1,0.58193,0.04481
-0.0194,1,1.46227,0.03265
-0.4438,-1,-0.2984,0.11828
1.53375,-1,0.87538,0.04889
-0.7993,-1,-0.5918,0.16734
0.80632,-1,0.58193,0.05714
-1.3105,-1,-1.4721,0.19999
0.60547,-1,0.58193,0.06114
-0.2488,1,-0.2984,0.08571
0.24050,-1,0.58193,0.10857
-0.4513,-1,-0.8852,0.142
-0.3100,-1,-0.5918,0.09624
-1.4707,1,-0.0049,0.45306
0.46989,-1,-0.2984,0.14277
0.66869,-1,1.16882,0.06448
1.46390,-1,1.16882,0.03510
-0.1570,-1,-0.8852,0.10204
0.31696,-1,1.16882,0.06040
-0.4718,-1,-0.8852,0.10608
1.55565,-1,1.16882,0.03591
0.24050,-1,0.28849,0.08163
-0.0653,-1,-0.8852,0.12244
-0.4782,-1,-0.0049,0.11828
-0.3761,-1,0.58193,0.11755
-0.7643,-1,-0.8852,0.12644
-0.0959,-1,0.87538,0.06930
-1.4569,-1,-1.7656,0.32163
-1.0134,-1,-0.2984,0.13387
-0.3964,-1,-0.5918,0.13469
0.08758,1,0.58193,0.05306
-0.0653,-1,-0.5918,0.11265
0.14875,-1,0.58193,0.08816
-0.6644,-1,-0.8852,0.14204
1.41802,-1,1.75572,0.03673
1.30333,-1,1.46227,0.04693
-1.4569,-1,-1.7656,0.33469
-0.4782,-1,-0.8852,0.17959
0.13345,-1,0.58193,0.06530
1.83743,-1,0.87538,0.05297
-0.0460,-1,-0.2984,0.10204
0.62281,-1,0.28849,0.08162
-1.1344,-1,-0.8852,0.13869
-0.3253,-1,0.58193,0.07346
0.33226,-1,-0.2984,0.09795
-0.9370,-1,-0.2984,0.13265
1.09688,-1,1.46227,0.05224
1.93796,-1,0.58193,0.03265
2.36615,-1,1.75572,0.05306
0.31696,-1,0.28849,0.06857
-1.5926,-1,0.58193,0.05224
0.69927,-1,-0.2984,0.09306
0.69927,-1,0.87538,0.04979
-0.5970,-1,0.28849,0.07346
-1.4207,-1,-1.4721,0.18767
-1.3731,-1,-1.7656,0.25773
1.86150,-1,0.87538,0.03428
-0.1418,-1,1.75572,0.05224
-1.2734,-1,-1.4721,0.15020
0.25579,-1,-1.1787,0.09795
-0.0657,-1,0.28849,0.09183
0.63810,-1,0.87538,0.05959
0.46683,-1,0.28849,0.12163
0.54791,1,0.58193,0.04481
0.02335,-1,-0.2984,0.10604
-0.9064,-1,-0.8852,0.13869
-1.3820,1,-1.4721,0.24489
-0.2947,-1,-0.2984,0.10693
0.88278,1,0.58193,0.14285
0.82161,-1,0.87538,0.04897
0.94395,-1,1.16882,0.06122
0.77895,-1,0.58193,0.04897
-1.1218,-1,-1.1787,0.14187
1.58624,-1,1.46227,0.03665
1.41802,-1,1.46227,0.04489
-0.8558,-1,-0.8852,0.09379
-0.8192,-1,-1.1787,0.16653
-0.6326,-1,-0.0049,0.09379
-0.3406,-1,-0.5918,0.16326
2.30498,-1,1.46227,0.03591
-1.3699,-1,-1.1787,0.17869
-0.6005,-1,0.87538,0.11428
0.24050,-1,1.16882,0.04408
0.22521,-1,-0.0049,0.06530
0.77574,-1,1.46227,0.05306
1.00512,-1,0.87538,0.07755
-1.1358,-1,-1.4721,0.24073
-1.3874,-1,-1.4721,0.18163
-0.3711,-1,-0.2984,0.11265
-0.3864,-1,-0.5918,0.12571
-0.8452,-1,-0.2984,0.12244
0.11816,-1,0.28849,0.08563
-0.8529,-1,-0.8852,0.16726
-1.2810,-1,-1.4721,0.2
-0.2794,-1,0.87538,0.10693
1.00512,-1,1.46227,0.04489
-0.9217,-1,-0.8852,0.12
-0.7840,-1,-1.1787,0.14228
-0.6923,-1,0.28849,0.10930
-0.1494,1,1.46227,0.06930
-0.7382,1,-0.8852,0.13469
1.99913,-1,1.75572,0.02440
-0.9783,-1,0.28849,0.12244
2.07560,-1,1.75572,0.02857
-1.5861,-1,-1.7656,0.22
-1.3988,-1,-1.4721,0.30530
0.77574,-1,0.58193,0.03591
0.42401,-1,0.58193,0.10448
0.82161,-1,0.87538,0.06930
-0.8358,1,-0.5918,0.13461
-0.6617,-1,-0.8852,0.17142
2.03155,-1,1.16882,0.04081
0.41038,1,0.87538,0.06857
-0.3253,1,-0.5918,0.09795
0.42401,-1,0.87538,0.06122
-0.2947,-1,-0.5918,0.11012
0.97454,-1,0.87538,0.06522
-0.0684,-1,0.28849,0.07755
0.38578,-1,0.28849,0.07755
-1.3833,1,-1.1787,0.16653
-1.2605,1,-1.4721,0.24816
0.43930,-1,-0.0049,0.07102
0.14495,-1,-0.0049,0.09379
0.25579,-1,0.87538,0.06857
0.97454,-1,0.58193,0.03673
2.02972,-1,1.16882,0.03836
1.15805,-1,0.58193,0.05142
0.20992,-1,-0.5918,0.13469
1.76975,-1,0.87538,0.04734
-0.5079,-1,-0.8852,0.11746
-0.9828,-1,-0.8852,0.12489
-1.0134,-1,-0.8852,0.11012
-0.4782,-1,-0.0049,0.10448
1.28039,-1,0.87538,0.03918
-1.1664,-1,-0.5918,0.14277
0.45187,-1,0.58193,0.06930
2.70832,-1,1.46227,0.02938
0.68785,-1,0.28849,0.07755
-0.1142,-1,0.58193,0.08163
-0.9355,-1,-0.8852,0.12643
1.02042,-1,1.16882,0.04897
-0.4017,-1,-0.5918,0.18775
-0.4858,-1,-0.2984,0.11020
1.06629,-1,1.16882,0.04408
0.69927,-1,1.16882,0.04897
0.21756,-1,-0.8852,0.13053
-1.0134,-1,-1.1787,0.11510
-0.5241,-1,-0.0049,0.10040
-0.8529,-1,-0.5918,0.15183
1.64741,-1,1.75572,0.03102
-0.1876,-1,-0.5918,0.15044
0.65340,-1,1.16882,0.07755
-0.2427,-1,-0.0049,0.11012
1.12746,-1,1.46227,0.07755
0.89639,-1,0.87538,0.05297
0.01111,-1,0.58193,0.08979
1.75445,-1,1.46227,0.03102
0.95466,-1,1.16882,0.04897
0.10287,-1,0.58193,0.06693
-0.4017,-1,-0.5918,0.12571
-0.1205,-1,0.58193,0.11012
-0.0041,-1,0.28849,0.06530
0.63810,-1,1.16882,0.05297
1.15805,-1,1.75572,0.04734
-1.3575,-1,-1.4721,0.15836
-0.2182,-1,-0.2984,0.12489
1.23451,-1,-0.2984,0.08979
0.98218,-1,1.75572,0.04481
1.46390,-1,1.16882,0.04889
1.23451,-1,1.75572,0.03673
-0.3253,-1,-0.2984,0.15102
-1.5762,-1,-1.7656,0.17551
-0.1723,-1,-0.8852,0.10612
0.69927,-1,1.16882,0.06367
0.82008,-1,1.75572,0.06122
-1.0831,-1,-1.4721,0.18775
-0.8452,-1,-0.5918,0.14277
-0.1265,-1,-0.5918,0.15510
-0.7038,1,-0.2984,0.10848
-0.3864,-1,0.87538,0.07754
0.98983,-1,0.87538,0.06114
-0.2037,-1,-0.2984,0.12244
0.98468,-1,1.16882,0.05706
1.00512,-1,0.58193,0.08163
-0.6021,-1,0.28849,0.08971
1.24980,-1,1.16882,0.04326
0.51576,-1,1.75572,0.02277
-1.0853,-1,-0.8852,0.11836
0.31696,-1,-0.0049,0.06938
0.18698,1,0.87538,0.15020
0.24050,-1,0.58193,0.05387
1.13511,-1,0.87538,0.04571
0.31696,-1,0.28849,0.06857
-0.9584,-1,-1.1787,0.13061
-1.5714,-1,-1.4721,0.24
-0.7076,-1,-0.5918,0.14204
1.03571,-1,0.87538,0.04571
0.07338,1,1.46227,0.04481
0.23285,-1,0.28849,0.11012
-0.6060,-1,-0.8852,0.15877
-0.2182,-1,-0.0049,0.06938
0.34755,-1,0.87538,0.06938
-1.2920,-1,-1.4721,0.14930
-0.7024,-1,-0.8852,0.10195
-1.0323,-1,-1.1787,0.13461
-0.6021,-1,-0.5918,0.12644
0.31696,-1,-0.5918,0.10204
0.04170,-1,-0.2984,0.12081
-1.5640,-1,-1.4721,0.19102
1.34156,-1,1.16882,0.04481
0.30167,-1,-0.0049,0.07755
-1.1893,-1,-1.1787,0.12653
-0.6208,-1,-0.8852,0.19991
1.44860,-1,1.75572,0.03836
-0.3933,-1,-0.8852,0.18938
0.07228,-1,-0.2984,0.12244
-0.2301,-1,0.28849,0.08563
0.74515,-1,0.87538,0.05795
0.43930,-1,1.16882,0.06121
2.22852,-1,2.04916,0.03591
-0.8758,-1,-1.1787,0.18285
1.84621,-1,1.16882,0.02285
-0.5241,-1,-0.5918,0.13877
-1.0104,-1,-0.5918,0.16326
0.68704,-1,1.16882,0.06775
1.69328,-1,1.16882,0.03510
-1.5926,-1,-0.5918,0.08
0.02641,-1,-0.8852,0.10612
-1.2658,-1,-1.4721,0.28081
-0.1112,-1,-0.2984,0.13551
-1.1052,1,-1.1787,0.31428
-0.2794,1,-0.2984,0.15510
0.01111,-1,0.58193,0.10448
1.09688,-1,1.75572,0.04244
-0.8750,-1,-0.8852,0.11746
0.20992,-1,0.87538,0.07755
-0.0959,-1,-0.0049,0.09551
0.42401,-1,-0.8852,0.10195
-1.1939,-1,-1.1787,0.15020
0.37813,-1,-0.5918,0.13461
-1.1665,-1,-1.1787,0.28971
0.16404,1,0.87538,0.05706
-1.4783,-1,-1.4721,0.18277
0.66869,-1,0.87538,0.06775
0.27109,-1,0.87538,0.08979
0.92866,-1,1.75572,0.04326
-0.8299,-1,-0.2984,0.11020
0.25579,-1,0.58193,0.09787
-0.8574,-1,-0.5918,0.12816
0.22521,-1,0.28849,0.06938
-0.8596,-1,-1.1787,0.19097
0.69911,-1,1.16882,0.07746
-1.2327,-1,-0.8852,0.12571
-1.2581,-1,-1.1787,0.18359
0.36284,-1,0.87538,0.06938
-0.8299,-1,-0.5918,0.10604
0.40872,-1,-0.5918,0.16653
-0.3100,-1,-0.0049,0.13469
-0.3100,-1,0.87538,0.10604
0.36284,-1,0.58193,0.06114
-1.5945,-1,-1.7656,0.26448
0.76229,-1,0.58193,0.07665
1.54036,-1,1.16882,0.04408
-0.4476,-1,-0.5918,0.11020
0.82161,-1,0.87538,0.05632
-1.2270,-1,-1.4721,0.2408
0.18698,-1,0.58193,0.09387
0.89808,-1,-0.2984,0.08163
-0.7042,-1,-0.0049,0.10775
-1.3849,-1,-1.4721,0.20408
-0.9217,-1,-1.1787,0.13706
-0.0959,-1,0.28849,0.10767
2.13677,-1,2.04916,0.02775
0.48518,-1,-0.2984,0.08979
0.91337,-1,0.87538,0.08236
-0.9523,-1,-0.5918,0.19102
2.30498,-1,1.75572,0.03020
-0.1459,-1,-0.5918,0.12571
-1.2901,-1,-1.4721,0.18195
-1.3254,-1,-1.1787,0.17955
1.54036,-1,1.75572,0.03183
-1.3429,1,-1.4721,0.16530
-0.5021,-1,-0.8852,0.16653
0.16404,-1,0.58193,0.08081
-0.5547,-1,0.28849,0.10612
-0.0424,-1,0.87538,0.08155
-0.8045,-1,-1.1787,0.17542
0.69518,-1,1.16882,0.05551
-0.3711,-1,-0.5918,0.14693
-0.1723,-1,-0.8852,0.10612
-1.1358,-1,-1.1787,0.17959
0.92866,-1,1.46227,0.06122
0.34755,-1,0.58193,0.06938
-1.4722,-1,-1.7656,0.16653
0.66869,-1,0.87538,0.08163
-1.1040,-1,-0.8852,0.15506
0.80632,-1,0.87538,0.04481
1.03571,-1,1.46227,0.04408
-1.0593,-1,-1.1787,0.10612
0.25579,-1,-0.0049,0.06930
-0.4782,-1,-0.0049,0.11265
-0.5455,-1,-0.8852,0.12938
-0.7551,-1,-0.5918,0.02775
